# Spectral_Value,Flux_Value,Flux_Accuracy_StatErrLow,Flux_Accuracy_StatErrHigh,Flux_Accuracy_Quality
3717.56056953477,86.4069976806641,0,0,16777216
3718.41666804794,86.4010009765625,0,0,16777216
3719.27296370778,86.3949966430664,0,0,83886080
3720.12945655968,86.3889999389648,0,0,83886080
3720.98614664905,86.3830032348633,0,0,83886080
3721.84303402132,86.3769989013672,0,0,83886080
3722.70011872192,86.3711013793945,0,0,83886080
3723.55740079628,86.3650970458984,0,0,83886080
3724.41488028986,86.3591995239258,0,0,83886080
3725.27255724813,86.3533020019531,0,0,16777216
3726.13043171656,86.3473968505859,0,0,16777216
3726.98850374062,86.3414993286133,4.65743923187256,4.65743923187256,0
3727.84677336582,77.698600769043,4.69847726821899,4.69847726821899,0
3728.70524063765,88.4633026123047,4.75201225280762,4.75201225280762,0
3729.56390560164,84.2660980224609,4.78287172317505,4.78287172317505,0
3730.42276830331,65.6507034301758,4.4333324432373,4.4333324432373,0
3731.28182878819,56.3981018066406,4.25085687637329,4.25085687637329,0
3732.14108710184,44.9165000915527,4.07259845733643,4.07259845733643,0
3733.0005432898,35.7564010620117,3.91653943061829,3.91653943061829,0
3733.86019739766,34.0217018127441,3.84328961372375,3.84328961372375,0
3734.72004947097,29.3736000061035,3.79485726356506,3.79485726356506,0
3735.58009955534,24.9871006011963,3.69982576370239,3.69982576370239,0
3736.44034769636,29.2478008270264,3.78264760971069,3.78264760971069,0
3737.30079393963,35.9436988830566,3.89464020729065,3.89464020729065,0
3738.1614383308,36.0674018859863,3.94860458374023,3.94860458374023,0
3739.02228091547,35.4245986938477,3.9410936832428,3.9410936832428,0
3739.88332173929,41.6543006896973,4.04276895523071,4.04276895523071,0
3740.74456084792,48.6088981628418,4.15975379943848,4.15975379943848,0
3741.60599828702,44.6888999938965,4.03564834594727,4.03564834594727,0
3742.46763410225,33.4380989074707,3.89397883415222,3.89397883415222,0
3743.32946833931,42.0674018859863,3.93875741958618,3.93875741958618,0
3744.19150104387,42.3294982910156,3.91040515899658,3.91040515899658,0
3745.05373226167,37.0662994384766,3.83586025238037,3.83586025238037,0
3745.91616203839,32.6755981445313,3.64097166061401,3.64097166061401,0
3746.77879041977,28.790599822998,3.57593560218811,3.57593560218811,0
3747.64161745155,24.7534008026123,3.41486716270447,3.41486716270447,0
3748.50464317947,25.2495002746582,3.42023777961731,3.42023777961731,0
3749.36786764928,31.8894004821777,3.53006863594055,3.53006863594055,0
3750.23129090677,36.1244010925293,3.64845442771912,3.64845442771912,0
3751.09491299769,34.5629005432129,3.69355916976929,3.69355916976929,0
3751.95873396785,34.2388000488281,3.78852581977844,3.78852581977844,0
3752.82275386303,42.4584999084473,3.99294996261597,3.99294996261597,0
3753.68697272906,38.1260986328125,4.00738382339478,4.00738382339478,0
3754.55139061174,41.7995986938477,3.92709255218506,3.92709255218506,0
3755.41600755691,52.6381988525391,4.15036392211914,4.15036392211914,0
3756.28082361042,54.4712982177734,3.9020664691925,3.9020664691925,0
3757.14583881811,45.4648017883301,3.95792770385742,3.95792770385742,0
3758.01105322584,47.2518005371094,3.85110759735107,3.85110759735107,0
3758.87646687949,38.2327003479004,3.72694039344788,3.72694039344788,0
3759.74207982495,33.7583999633789,3.73082399368286,3.73082399368286,0
3760.6078921081,36.0825004577637,3.66846394538879,3.66846394538879,0
3761.47390377484,41.5387001037598,3.76137399673462,3.76137399673462,0
3762.34011487111,45.1921005249023,3.69653820991516,3.69653820991516,0
3763.20652544281,42.3465995788574,3.57591962814331,3.57591962814331,0
3764.07313553589,38.0824012756348,3.50594162940979,3.50594162940979,0
3764.93994519629,46.6618003845215,3.6022789478302,3.6022789478302,0
3765.80695446997,46.0854988098145,3.66533803939819,3.66533803939819,0
3766.67416340291,36.3623008728027,3.53277492523193,3.53277492523193,0
3767.54157204106,33.7617988586426,3.4694938659668,3.4694938659668,0
3768.40918043044,38.5606994628906,3.56442713737488,3.56442713737488,0
3769.27698861703,42.9696006774902,3.61391115188599,3.61391115188599,0
3770.14499664685,47.7296981811523,3.66566300392151,3.66566300392151,0
3771.01320456592,48.660400390625,3.61340403556824,3.61340403556824,0
3771.88161242026,51.2813987731934,4.16707897186279,4.16707897186279,0
3772.75022025593,55.1487007141113,4.14919185638428,4.14919185638428,0
3773.61902811896,45.5835990905762,4.08101749420166,4.08101749420166,0
3774.48803605544,49.9878997802734,4.14117908477783,4.14117908477783,0
3775.35724411142,50.5269012451172,3.67612528800964,3.67612528800964,0
3776.22665233301,50.7757987976074,3.74443602561951,3.74443602561951,0
3777.09626076628,52.899299621582,3.72303819656372,3.72303819656372,0
3777.96606945735,52.9422988891602,3.67995405197144,3.67995405197144,0
3778.83607845232,52.1050987243652,3.61695694923401,3.61695694923401,0
3779.70628779735,60.8320007324219,3.72575807571411,3.72575807571411,0
3780.57669753854,57.1997985839844,3.66451835632324,3.66451835632324,0
3781.44730772206,58.896598815918,3.65209245681763,3.65209245681763,0
3782.31811839407,63.5924987792969,3.75611400604248,3.75611400604248,0
3783.18912960073,60.386100769043,3.75059366226196,3.75059366226196,0
3784.06034138822,60.497200012207,3.7848117351532,3.7848117351532,0
3784.93175380274,51.8726005554199,3.7038688659668,3.7038688659668,0
3785.80336689049,48.7701988220215,3.59242820739746,3.59242820739746,0
3786.67518069767,46.7444000244141,3.56225752830505,3.56225752830505,0
3787.54719527052,45.3946990966797,3.41656088829041,3.41656088829041,0
3788.41941065525,43.8629989624023,3.79051208496094,3.79051208496094,0
3789.29182689813,35.7625999450684,3.67408776283264,3.67408776283264,0
3790.1644440454,47.7047996520996,3.31562185287476,3.31562185287476,0
3791.03726214332,41.0037002563477,3.25902390480042,3.25902390480042,0
3791.91028123818,40.0150985717773,3.19436645507813,3.19436645507813,0
3792.78350137626,45.1585006713867,3.27033400535584,3.27033400535584,0
3793.65692260386,40.1885986328125,3.2227931022644,3.2227931022644,0
3794.53054496729,37.6108016967773,3.24926662445068,3.24926662445068,0
3795.40436851285,40.1428985595703,3.31685090065002,3.31685090065002,0
3796.27839328689,39.3247985839844,3.33313512802124,3.33313512802124,0
3797.15261933575,39.3679008483887,3.30594849586487,3.30594849586487,0
3798.02704670577,38.4432983398438,3.22696852684021,3.22696852684021,0
3798.90167544331,34.9981002807617,3.18320107460022,3.18320107460022,0
3799.77650559475,37.263801574707,3.15878915786743,3.15878915786743,0
3800.65153720647,36.4053993225098,3.17828559875488,3.17828559875488,0
3801.52677032487,45.4244003295898,3.40480518341064,3.40480518341064,0
3802.40220499633,49.2444000244141,3.49030041694641,3.49030041694641,0
3803.2778412673,48.1661987304688,3.38504958152771,3.38504958152771,0
3804.15367918417,51.3376007080078,3.38879871368408,3.38879871368408,0
3805.02971879341,52.3963012695313,3.4205060005188,3.4205060005188,0
3805.90596014144,52.0251998901367,3.36163234710693,3.36163234710693,0
3806.78240327473,45.7349014282227,3.27784109115601,3.27784109115601,0
3807.65904823974,43.8619003295898,3.16050815582275,3.16050815582275,0
3808.53589508296,46.5553016662598,3.23154830932617,3.23154830932617,0
3809.41294385087,47.3768005371094,3.18538546562195,3.18538546562195,0
3810.29019458997,47.8255004882813,3.2140519618988,3.2140519618988,0
3811.16764734678,48.6935997009277,3.23759078979492,3.23759078979492,0
3812.04530216782,53.162899017334,3.34638547897339,3.34638547897339,0
3812.92315909961,46.6601982116699,3.20757746696472,3.20757746696472,0
3813.80121818871,39.0824012756348,3.10455727577209,3.10455727577209,0
3814.67947948166,42.524600982666,3.09215426445007,3.09215426445007,0
3815.55794302503,38.7543983459473,3.03823685646057,3.03823685646057,0
3816.4366088654,36.3199996948242,2.99311327934265,2.99311327934265,0
3817.31547704935,35.4790000915527,2.99105072021484,2.99105072021484,0
3818.19454762348,37.6408996582031,2.99228239059448,2.99228239059448,0
3819.07382063439,35.4883995056152,2.93256402015686,2.93256402015686,0
3819.95329612871,28.7444000244141,2.81523776054382,2.81523776054382,0
3820.83297415305,34.4179992675781,2.87767696380615,2.87767696380615,0
3821.71285475407,34.8539009094238,2.89385008811951,2.89385008811951,0
3822.59293797842,36.8222999572754,2.91681575775146,2.91681575775146,0
3823.47322387274,37.1711006164551,2.9290018081665,2.9290018081665,0
3824.35371248373,34.980899810791,2.91710114479065,2.91710114479065,0
3825.23440385805,31.5678005218506,2.91024947166443,2.91024947166443,0
3826.1152980424,25.8668994903564,2.83933973312378,2.83933973312378,0
3826.99639508349,25.3351993560791,2.88592171669006,2.88592171669006,0
3827.87769502803,26.9423007965088,2.89897704124451,2.89897704124451,0
3828.75919792274,27.7362003326416,2.96883630752563,2.96883630752563,0
3829.64090381437,29.7968006134033,3.01107859611511,3.01107859611511,0
3830.52281274965,33.1523017883301,3.09134149551392,3.09134149551392,0
3831.40492477536,30.782600402832,3.03875589370728,3.03875589370728,0
3832.28723993824,27.7623996734619,2.95514154434204,2.95514154434204,0
3833.1697582851,24.9766998291016,2.90359258651733,2.90359258651733,0
3834.05247986271,27.8691997528076,2.86648297309875,2.86648297309875,0
3834.93540471788,27.9314994812012,2.83625459671021,2.83625459671021,0
3835.81853289742,22.6634006500244,2.71364665031433,2.71364665031433,0
3836.70186444815,30.3542995452881,2.78657507896423,2.78657507896423,0
3837.5853994169,23.9143009185791,2.65305185317993,2.65305185317993,0
3838.46913785052,25.8106994628906,2.69304156303406,2.69304156303406,0
3839.35307979586,30.5785999298096,2.7909996509552,2.7909996509552,0
3840.2372252998,32.2677001953125,2.89181637763977,2.89181637763977,0
3841.1215744092,31.4766006469727,2.88996815681458,2.88996815681458,0
3842.00612717095,29.2406997680664,2.85062289237976,2.85062289237976,0
3842.89088363196,36.3869018554688,2.93735480308533,2.93735480308533,0
3843.77584383912,38.6292991638184,2.92763328552246,2.92763328552246,0
3844.66100783937,35.9774017333984,2.89098238945007,2.89098238945007,0
3845.54637567962,36.6390991210938,2.86995148658752,2.86995148658752,0
3846.43194740683,41.7052001953125,2.93615174293518,2.93615174293518,0
3847.31772306794,40.212100982666,2.92856216430664,2.92856216430664,0
3848.20370270991,41.0238990783691,2.92556524276733,2.92556524276733,0
3849.08988637973,39.3460006713867,2.94617605209351,2.94617605209351,0
3849.97627412437,35.7747993469238,2.84004974365234,2.84004974365234,0
3850.86286599083,35.176700592041,2.91028642654419,2.91028642654419,0
3851.74966202612,39.1994018554688,2.96282315254211,2.96282315254211,0
3852.63666227725,41.2837982177734,2.98158288002014,2.98158288002014,0
3853.52386679125,38.6980018615723,2.91439938545227,2.91439938545227,0
3854.41127561517,35.8982009887695,2.78834009170532,2.78834009170532,0
3855.29888879604,34.9477005004883,2.72074842453003,2.72074842453003,0
3856.18670638093,36.5248985290527,2.75671482086182,2.75671482086182,0
3857.07472841691,38.961498260498,2.76491117477417,2.76491117477417,0
3857.96295495107,37.7629013061523,2.73071193695068,2.73071193695068,0
3858.85138603049,34.280200958252,2.69645619392395,2.69645619392395,0
3859.74002170229,35.5447006225586,2.73515152931213,2.73515152931213,0
3860.62886201356,33.6649017333984,2.74354887008667,2.74354887008667,0
3861.51790701145,32.2141990661621,2.78717017173767,2.78717017173767,0
3862.40715674308,38.5413017272949,2.84563255310059,2.84563255310059,0
3863.2966112556,43.6258010864258,2.8972487449646,2.8972487449646,0
3864.18627059618,40.8595008850098,2.90118432044983,2.90118432044983,0
3865.07613481197,44.0964012145996,2.95651030540466,2.95651030540466,0
3865.96620395017,43.0287017822266,3.05447840690613,3.05447840690613,0
3866.85647805795,42.434700012207,3.08524441719055,3.08524441719055,0
3867.74695718253,49.0521011352539,3.16710162162781,3.16710162162781,0
3868.63764137111,45.4827003479004,3.06926131248474,3.06926131248474,0
3869.52853067091,40.3235015869141,2.91420125961304,2.91420125961304,0
3870.41962512918,38.8825988769531,2.71943020820618,2.71943020820618,0
3871.31092479315,35.4578018188477,2.62756967544556,2.62756967544556,0
3872.20242971009,33.6138000488281,2.5911431312561,2.5911431312561,0
3873.09413992725,37.476001739502,2.67810821533203,2.67810821533203,0
3873.98605549192,37.6080017089844,2.70135140419006,2.70135140419006,0
3874.87817645138,39.4230003356934,2.7542462348938,2.7542462348938,0
3875.77050285294,42.8516006469727,2.76880860328674,2.76880860328674,0
3876.66303474391,43.6366996765137,2.82709312438965,2.82709312438965,0
3877.55577217159,41.733699798584,2.75120091438293,2.75120091438293,0
3878.44871518334,38.2136001586914,2.70050406455994,2.70050406455994,0
3879.34186382648,32.560001373291,2.5801146030426,2.5801146030426,0
3880.23521814838,37.8557014465332,2.68761849403381,2.68761849403381,0
3881.12877819639,40.3460998535156,2.73525381088257,2.73525381088257,0
3882.0225440179,38.5059013366699,2.7173912525177,2.7173912525177,0
3882.91651566029,37.287899017334,2.69117832183838,2.69117832183838,0
3883.81069317096,38.9384002685547,2.70316672325134,2.70316672325134,0
3884.70507659732,39.0680999755859,2.68262386322021,2.68262386322021,0
3885.59966598678,36.2773017883301,2.62300992012024,2.62300992012024,0
3886.49446138678,38.1374015808105,2.65575456619263,2.65575456619263,0
3887.38946284476,41.7116012573242,2.70166683197021,2.70166683197021,0
3888.28467040816,42.257999420166,2.68219923973084,2.68219923973084,0
3889.18008412446,39.7546997070313,2.5998592376709,2.5998592376709,0
